timestamp,pose.x,pose.y
36695,-0.00042580399895086884,0.0031355407554656267
36715,-0.0033800823148339987,0.0047538187354803085
36735,-0.0036540243308991194,0.005316533613950014
36755,-0.003932715859264135,0.005888184066861868
36775,-0.0042103976011276245,0.006471793167293072
36795,-0.004745126701891422,0.003834499977529049
36815,-0.005351922940462828,0.0022035143338143826
36835,-0.004047683905810118,0.004224914126098156
36855,-0.004503834526985884,0.0024018154945224524
36875,0.0010547423735260963,0.002728072227910161
36895,0.0029113495256751776,0.0031479112803936005
36915,0.00489954324439168,0.001990070566534996
36935,0.009179755114018917,0.002477675676345825
36955,0.012288685888051987,0.0029448289424180984
36975,0.014631331898272038,0.0033998896833509207
36995,0.015046139247715473,0.00383503595367074
37015,0.018977271392941475,-6.547748489538208e-05
37035,0.022358421236276627,0.0008242044132202864
37055,0.019170913845300674,-0.005189966876059771
37075,0.021365974098443985,-0.005050030071288347
37095,0.026964521035552025,-0.010778686963021755
37115,0.02669379487633705,-0.0104347700253129
37135,0.034146420657634735,-0.015808308497071266
37155,0.04142346233129501,-0.01966961659491062
37175,0.0428689569234848,-0.02502443827688694
37195,0.050254568457603455,-0.028044728562235832
37215,0.05052937567234039,-0.030489850789308548
37235,0.04790134355425835,-0.03278513625264168
37255,0.0397331528365612,-0.025041181594133377
37275,0.028396567329764366,-0.02256133407354355
37295,0.029442567378282547,-0.019727136939764023
37315,0.03021778166294098,-0.018436599522829056
37335,0.029769884422421455,-0.019006846472620964
37355,0.027280865237116814,-0.016148336231708527
37375,0.02555881254374981,-0.015841716900467873
37395,0.025614889338612556,-0.015355274081230164
37415,0.026015257462859154,-0.01586894690990448
37435,0.024378277361392975,-0.015519912354648113
37455,0.022743549197912216,-0.012831857427954674
37475,0.020676180720329285,-0.014162495732307434
37495,0.022216124460101128,-0.01554646622389555
37515,0.023364480584859848,-0.016055308282375336
37535,0.02714293636381626,-0.014384547248482704
37555,0.025712482631206512,-0.013992661610245705
37575,0.023200759664177895,-0.011121663264930248
37595,0.02338561974465847,-0.011761628091335297
37615,0.02325010672211647,-0.012385927140712738
37635,0.024849995970726013,-0.011346629820764065
37655,0.02077023871243,-0.01095101609826088
